Date,Time,Global_active_power,Global_reactive_power,Voltage,Global_intensity,Sub_metering_1,Sub_metering_2,Sub_metering_3
5/1/2007,05:10:00,2.454,0.162,243.300,10.000,0.000,0.000,0.0
29/12/2006,07:24:00,6.218,0.230,237.530,26.200,0.000,2.000,17.0
14/1/2007,18:28:00,3.082,0.190,235.230,13.000,0.000,1.000,17.0
28/12/2006,02:49:00,0.246,0.078,250.260,1.000,0.000,0.000,0.0
28/12/2006,03:13:00,0.342,0.224,249.630,1.600,0.000,0.000,0.0
9/2/2007,13:58:00,1.408,0.122,242.700,5.800,0.000,2.000,18.0
16/2/2007,00:34:00,1.568,0.068,241.220,6.600,0.000,0.000,18.0
14/3/2007,18:59:00,2.086,0.098,233.290,9.000,0.000,0.000,0.0
9/2/2007,00:28:00,0.252,0.000,242.620,1.000,0.000,0.000,0.0
18/12/2006,09:27:00,1.346,0.090,238.580,5.600,0.000,0.000,18.0
19/1/2007,12:26:00,0.292,0.120,241.130,1.200,0.000,1.000,0.0
13/3/2007,09:09:00,1.260,0.000,237.290,5.200,0.000,0.000,17.0
25/1/2007,03:34:00,0.318,0.160,246.740,1.400,0.000,0.000,0.0
6/1/2007,23:50:00,0.500,0.308,244.570,2.600,0.000,2.000,0.0
16/2/2007,11:57:00,1.392,0.108,237.270,5.800,0.000,0.000,17.0
30/12/2006,18:13:00,3.818,0.228,234.040,16.200,0.000,0.000,17.0
9/1/2007,07:31:00,1.722,0.000,240.150,7.200,0.000,0.000,18.0
7/3/2007,00:15:00,1.192,0.198,240.710,5.400,0.000,1.000,12.0
27/2/2007,02:56:00,0.228,0.000,242.100,1.000,0.000,0.000,0.0
6/2/2007,03:57:00,0.340,0.128,241.840,1.600,0.000,0.000,0.0
13/3/2007,01:57:00,0.216,0.000,241.040,1.000,0.000,0.000,0.0
18/1/2007,01:23:00,1.386,0.120,241.390,5.600,0.000,0.000,18.0
27/2/2007,21:49:00,0.230,0.000,243.320,1.000,0.000,1.000,0.0
31/1/2007,20:23:00,0.452,0.106,237.860,2.000,0.000,0.000,0.0
18/12/2006,19:40:00,1.796,0.120,236.880,7.600,0.000,2.000,0.0
10/1/2007,03:38:00,0.298,0.144,245.910,1.400,0.000,0.000,0.0
23/1/2007,15:47:00,0.300,0.136,246.810,1.400,0.000,1.000,0.0
11/3/2007,02:27:00,2.436,0.078,240.640,10.000,0.000,0.000,0.0
9/3/2007,21:19:00,0.372,0.066,238.620,1.600,0.000,0.000,0.0
17/12/2006,21:17:00,3.080,0.290,238.270,13.000,0.000,1.000,18.0
13/3/2007,04:49:00,0.296,0.070,242.460,1.200,0.000,0.000,0.0
8/3/2007,11:31:00,0.410,0.208,240.790,1.800,0.000,1.000,0.0
11/3/2007,22:03:00,2.708,0.058,238.050,11.400,0.000,0.000,17.0
14/3/2007,09:52:00,1.276,0.000,239.020,5.200,0.000,0.000,18.0
5/3/2007,03:35:00,0.226,0.000,242.620,1.000,0.000,0.000,0.0
23/12/2006,10:58:00,3.562,0.084,235.570,15.000,0.000,0.000,17.0
25/12/2006,03:42:00,0.648,0.152,247.310,2.600,0.000,0.000,0.0
21/2/2007,23:17:00,2.396,0.094,244.250,9.800,1.000,0.000,18.0
5/2/2007,04:05:00,0.306,0.000,243.640,1.400,0.000,0.000,0.0
11/3/2007,19:49:00,4.642,0.384,234.420,20.200,26.000,0.000,17.0
18/12/2006,00:19:00,0.302,0.142,246.730,1.400,0.000,0.000,0.0
13/1/2007,17:02:00,2.512,0.072,238.600,10.400,0.000,0.000,18.0
28/2/2007,00:22:00,0.228,0.000,246.690,1.000,0.000,0.000,0.0
7/1/2007,12:10:00,0.386,0.064,238.860,1.800,0.000,0.000,0.0
29/1/2007,15:43:00,1.390,0.000,245.570,5.600,0.000,0.000,18.0
25/2/2007,14:07:00,0.944,0.310,244.580,4.600,0.000,1.000,6.0
30/12/2006,05:52:00,0.318,0.166,247.160,1.400,0.000,0.000,0.0
14/3/2007,07:14:00,1.482,0.000,241.160,6.200,0.000,0.000,17.0
12/1/2007,20:03:00,2.178,0.154,236.080,9.200,0.000,0.000,17.0
20/2/2007,21:04:00,6.682,0.166,231.610,28.800,37.000,34.000,16.0
4/1/2007,00:35:00,5.106,0.000,241.280,21.000,39.000,1.000,0.0
10/3/2007,21:29:00,2.514,0.110,239.390,11.200,1.000,0.000,18.0
31/12/2006,20:26:00,2.368,0.000,236.010,10.000,0.000,0.000,0.0
28/2/2007,08:33:00,0.216,0.000,240.830,0.800,0.000,0.000,0.0
2/2/2007,14:45:00,0.304,0.116,242.570,1.400,0.000,0.000,0.0
8/2/2007,20:05:00,1.926,0.000,237.530,8.000,0.000,0.000,0.0
14/3/2007,08:33:00,1.436,0.082,241.550,6.000,0.000,0.000,18.0
14/1/2007,14:14:00,2.652,0.716,241.670,11.800,0.000,2.000,17.0
7/1/2007,22:29:00,1.860,0.190,241.600,7.600,0.000,0.000,18.0
30/12/2006,13:03:00,3.754,0.574,238.660,16.400,0.000,19.000,18.0
3/1/2007,02:33:00,0.252,0.054,245.930,1.000,0.000,0.000,0.0
8/1/2007,12:21:00,0.378,0.166,239.670,1.800,0.000,0.000,0.0
29/12/2006,21:20:00,6.424,0.116,229.890,27.800,0.000,69.000,0.0
22/1/2007,03:43:00,0.216,0.000,244.200,0.800,0.000,0.000,0.0
23/12/2006,20:23:00,2.730,0.000,240.610,11.200,0.000,0.000,17.0
9/3/2007,16:24:00,0.318,0.000,243.260,1.400,0.000,0.000,0.0
13/1/2007,15:26:00,2.102,0.288,242.000,8.600,0.000,2.000,18.0
22/2/2007,07:18:00,3.704,0.114,237.170,15.600,0.000,0.000,17.0
11/3/2007,01:18:00,2.410,0.090,239.020,10.000,0.000,0.000,0.0
16/1/2007,18:58:00,3.040,0.000,237.460,12.800,0.000,0.000,17.0
3/3/2007,13:08:00,1.386,0.112,240.940,5.600,0.000,0.000,18.0
3/2/2007,14:16:00,4.432,0.154,242.140,18.200,1.000,37.000,18.0
22/12/2006,22:25:00,2.656,0.068,239.410,11.800,0.000,0.000,0.0
18/12/2006,16:23:00,1.696,0.054,243.830,6.800,0.000,0.000,18.0
4/3/2007,02:04:00,0.470,0.338,239.900,2.400,0.000,1.000,0.0
22/1/2007,21:42:00,1.770,0.212,240.870,7.400,0.000,0.000,0.0
7/2/2007,16:10:00,2.402,0.296,242.760,10.200,2.000,30.000,0.0
25/1/2007,17:41:00,1.758,0.146,240.870,7.200,1.000,0.000,18.0
7/2/2007,21:27:00,3.552,0.078,235.470,15.000,0.000,0.000,17.0
30/1/2007,08:33:00,1.344,0.108,235.950,5.600,0.000,0.000,18.0
6/2/2007,21:32:00,2.984,0.268,238.810,12.600,0.000,1.000,18.0
21/12/2006,08:15:00,1.096,0.302,238.990,4.800,0.000,1.000,0.0
31/1/2007,09:39:00,1.392,0.114,238.010,5.800,0.000,0.000,17.0
6/2/2007,08:27:00,3.652,0.182,235.510,15.400,37.000,0.000,17.0
9/2/2007,10:52:00,1.286,0.000,239.470,5.200,0.000,0.000,18.0
21/12/2006,20:55:00,2.424,0.260,235.860,10.200,0.000,1.000,17.0
18/2/2007,15:50:00,2.756,0.294,240.660,11.800,0.000,1.000,18.0
15/3/2007,16:03:00,2.628,0.216,241.090,11.000,0.000,22.000,18.0
4/1/2007,04:35:00,2.454,0.264,239.920,10.200,0.000,1.000,0.0
9/1/2007,03:06:00,0.222,0.000,243.900,1.000,0.000,0.000,0.0
4/2/2007,19:43:00,2.032,0.104,235.140,8.600,0.000,0.000,17.0
8/1/2007,07:06:00,0.740,0.284,242.820,3.200,0.000,1.000,0.0
8/2/2007,05:47:00,1.292,0.000,238.690,5.400,0.000,0.000,18.0
4/2/2007,22:43:00,1.592,0.078,242.660,6.600,0.000,1.000,0.0
3/1/2007,09:43:00,0.776,0.080,239.530,3.400,0.000,0.000,0.0
24/2/2007,10:35:00,0.216,0.000,241.060,0.800,0.000,0.000,0.0
24/1/2007,16:58:00,4.450,0.000,243.210,18.200,0.000,0.000,0.0
21/1/2007,18:19:00,2.936,0.324,232.270,12.600,0.000,5.000,17.0
22/2/2007,11:42:00,1.464,0.000,238.610,6.000,0.000,0.000,17.0
25/2/2007,11:13:00,0.320,0.134,243.070,1.400,0.000,0.000,0.0
2/1/2007,16:59:00,2.680,0.072,241.370,11.000,0.000,0.000,18.0
19/2/2007,10:50:00,1.480,0.200,235.410,6.200,0.000,1.000,17.0
20/2/2007,11:29:00,1.958,0.226,240.200,8.200,0.000,0.000,17.0
1/1/2007,14:15:00,0.536,0.320,241.310,2.600,0.000,0.000,0.0
31/1/2007,13:05:00,1.802,0.224,240.420,7.600,0.000,1.000,18.0
8/1/2007,21:11:00,3.104,0.240,237.740,13.000,0.000,1.000,18.0
15/2/2007,15:28:00,0.378,0.162,245.410,1.600,0.000,0.000,0.0
4/1/2007,15:47:00,1.504,0.270,242.830,6.200,0.000,0.000,18.0
7/3/2007,21:02:00,2.686,0.218,239.200,11.200,0.000,2.000,17.0
17/2/2007,08:52:00,3.738,0.258,239.370,15.600,0.000,36.000,18.0
11/1/2007,14:23:00,0.412,0.312,243.260,2.000,0.000,2.000,0.0
4/2/2007,08:53:00,2.990,0.198,243.730,12.200,0.000,0.000,0.0
21/2/2007,03:29:00,0.218,0.000,242.920,1.000,0.000,0.000,0.0
21/12/2006,09:59:00,1.364,0.048,239.570,5.600,1.000,0.000,18.0
15/2/2007,01:08:00,0.628,0.058,240.150,2.600,0.000,0.000,0.0
5/1/2007,09:48:00,2.402,0.230,237.260,10.000,0.000,0.000,0.0
11/2/2007,10:46:00,0.286,0.000,238.850,1.200,0.000,0.000,0.0
16/1/2007,20:26:00,2.370,0.404,238.000,10.600,0.000,0.000,0.0
9/1/2007,03:44:00,0.410,0.150,243.710,1.800,0.000,2.000,0.0
24/2/2007,16:55:00,0.216,0.000,241.020,0.800,0.000,0.000,0.0
11/2/2007,13:03:00,2.014,0.472,244.420,8.400,1.000,0.000,18.0
27/2/2007,19:01:00,0.298,0.108,239.650,1.200,0.000,1.000,0.0
25/2/2007,03:47:00,1.370,0.106,239.620,5.600,0.000,0.000,17.0
19/2/2007,10:27:00,1.400,0.060,234.650,6.000,0.000,1.000,17.0
23/12/2006,10:09:00,2.718,0.060,239.380,11.200,0.000,0.000,0.0
11/3/2007,18:40:00,2.144,0.054,237.860,9.000,0.000,0.000,17.0
28/2/2007,23:10:00,0.226,0.000,245.840,1.000,0.000,0.000,0.0
7/3/2007,11:21:00,1.402,0.096,240.160,5.800,0.000,0.000,18.0
15/1/2007,22:22:00,1.860,0.088,243.070,7.600,0.000,0.000,0.0
5/1/2007,07:25:00,2.282,0.000,239.880,9.400,0.000,0.000,0.0
30/12/2006,15:32:00,2.576,0.646,241.530,11.000,0.000,1.000,18.0
17/2/2007,23:06:00,6.012,0.070,236.080,26.200,0.000,0.000,0.0
27/1/2007,08:34:00,1.198,0.210,242.100,5.000,0.000,1.000,0.0
23/12/2006,10:46:00,4.702,0.348,237.080,20.000,0.000,2.000,17.0
31/1/2007,22:50:00,0.494,0.226,243.500,2.200,0.000,2.000,0.0
25/1/2007,03:53:00,0.236,0.000,249.480,1.000,0.000,0.000,0.0
6/3/2007,05:53:00,0.204,0.046,240.610,0.800,0.000,0.000,0.0
3/1/2007,19:56:00,0.248,0.054,241.900,1.000,0.000,0.000,0.0
27/12/2006,15:24:00,0.294,0.160,245.290,1.400,0.000,1.000,0.0
12/3/2007,04:01:00,0.222,0.000,243.850,1.000,0.000,0.000,0.0
15/3/2007,13:10:00,0.358,0.000,240.620,1.600,0.000,0.000,0.0
14/3/2007,04:37:00,0.486,0.248,242.290,2.200,0.000,2.000,0.0
24/12/2006,20:47:00,0.520,0.126,242.100,2.200,0.000,0.000,0.0
20/12/2006,03:45:00,0.210,0.000,246.640,0.800,0.000,0.000,0.0
4/2/2007,09:56:00,4.730,0.000,237.290,19.800,0.000,0.000,17.0
7/2/2007,21:32:00,2.712,0.000,238.560,11.200,0.000,0.000,18.0
15/3/2007,08:37:00,1.388,0.094,239.820,5.800,0.000,0.000,18.0
13/3/2007,18:22:00,1.360,0.000,240.670,5.600,0.000,0.000,18.0
11/2/2007,00:02:00,1.486,0.114,242.920,7.400,0.000,1.000,0.0
15/3/2007,16:39:00,0.400,0.126,245.560,1.800,0.000,1.000,0.0
7/2/2007,20:54:00,2.216,0.000,232.000,9.600,0.000,0.000,0.0
5/3/2007,16:05:00,3.234,0.300,238.630,13.600,0.000,1.000,0.0
17/12/2006,01:17:00,2.822,0.188,239.550,11.800,0.000,36.000,0.0
30/1/2007,09:36:00,0.312,0.114,241.880,1.400,0.000,0.000,0.0
8/2/2007,20:54:00,3.304,0.068,236.490,14.000,1.000,0.000,18.0
21/1/2007,14:07:00,2.556,0.414,241.660,11.600,17.000,0.000,18.0
19/12/2006,10:28:00,0.244,0.000,244.120,1.000,0.000,1.000,0.0
4/1/2007,23:39:00,0.388,0.154,244.350,1.600,0.000,0.000,0.0
9/3/2007,11:29:00,2.036,0.094,237.190,8.600,0.000,0.000,17.0
2/3/2007,17:18:00,0.316,0.118,239.660,1.400,0.000,0.000,0.0
12/1/2007,03:52:00,0.312,0.138,243.830,1.400,0.000,0.000,0.0
19/2/2007,11:10:00,1.358,0.086,238.660,5.600,0.000,1.000,18.0
26/12/2006,05:14:00,2.374,0.000,244.670,9.600,0.000,0.000,0.0
16/2/2007,10:53:00,0.262,0.000,238.670,1.200,0.000,0.000,0.0
4/3/2007,08:42:00,0.326,0.112,240.170,1.400,0.000,0.000,0.0
5/3/2007,12:56:00,0.404,0.000,242.510,2.000,0.000,1.000,0.0
15/1/2007,16:49:00,1.314,0.000,242.640,5.400,0.000,0.000,18.0
6/2/2007,09:10:00,0.462,0.234,241.140,2.000,1.000,0.000,0.0
14/2/2007,21:12:00,5.006,0.000,233.850,21.400,36.000,0.000,16.0
17/12/2006,07:04:00,0.210,0.000,242.490,0.800,0.000,0.000,0.0
18/1/2007,21:03:00,2.874,0.134,238.780,12.000,0.000,0.000,17.0
29/12/2006,15:49:00,0.302,0.162,241.900,1.400,0.000,0.000,0.0
13/2/2007,22:53:00,0.488,0.256,244.950,2.200,0.000,0.000,0.0
22/2/2007,21:50:00,5.516,0.146,233.350,23.800,1.000,21.000,17.0
4/2/2007,21:59:00,1.616,0.074,238.550,6.800,0.000,0.000,0.0
24/1/2007,07:19:00,2.066,0.186,238.720,8.600,0.000,0.000,18.0
12/2/2007,04:10:00,0.250,0.000,239.760,1.200,0.000,0.000,0.0
28/1/2007,23:34:00,0.230,0.000,244.510,1.000,0.000,0.000,0.0
13/2/2007,02:24:00,0.222,0.000,244.150,1.000,0.000,0.000,0.0
23/12/2006,21:12:00,2.334,0.260,239.230,9.800,0.000,0.000,18.0
19/2/2007,08:53:00,1.330,0.000,239.820,5.400,0.000,0.000,18.0
4/3/2007,21:38:00,6.120,0.000,234.380,26.600,0.000,57.000,17.0
3/3/2007,07:07:00,0.318,0.126,242.400,1.400,0.000,0.000,0.0
20/1/2007,21:17:00,2.358,0.146,239.810,9.800,1.000,1.000,18.0
4/3/2007,12:58:00,0.218,0.000,242.930,0.800,0.000,0.000,0.0
10/2/2007,03:36:00,0.578,0.000,244.580,2.400,0.000,0.000,0.0
14/2/2007,18:17:00,2.288,0.000,234.440,9.600,0.000,0.000,0.0
7/3/2007,08:20:00,1.684,0.058,235.140,7.000,2.000,0.000,17.0
28/1/2007,11:17:00,3.904,0.000,235.970,16.400,0.000,0.000,17.0
19/2/2007,04:47:00,0.244,0.000,240.520,1.000,0.000,0.000,0.0
27/12/2006,17:10:00,0.232,0.000,242.300,1.000,0.000,0.000,0.0
23/2/2007,19:25:00,0.328,0.096,237.710,1.400,0.000,0.000,0.0
11/2/2007,16:10:00,0.388,0.110,240.940,1.800,0.000,0.000,0.0
21/1/2007,13:53:00,4.690,0.260,237.930,19.800,39.000,0.000,17.0
27/1/2007,15:50:00,1.486,0.110,244.110,6.000,1.000,1.000,18.0
3/1/2007,09:18:00,0.356,0.184,240.940,1.600,0.000,0.000,0.0
10/3/2007,08:11:00,0.390,0.112,241.880,1.800,0.000,0.000,0.0
19/1/2007,21:18:00,2.580,0.172,238.600,10.800,0.000,0.000,18.0
26/12/2006,02:07:00,2.338,0.000,243.570,9.600,0.000,0.000,0.0
9/3/2007,11:53:00,1.260,0.000,238.210,5.200,0.000,0.000,18.0
11/3/2007,02:29:00,2.436,0.078,240.860,10.000,0.000,0.000,0.0
28/2/2007,10:13:00,0.302,0.114,241.900,1.200,0.000,2.000,0.0
28/12/2006,08:38:00,3.560,0.000,238.730,14.800,38.000,0.000,18.0
5/3/2007,02:06:00,0.244,0.000,242.420,1.000,0.000,0.000,0.0
8/2/2007,08:09:00,1.966,0.078,239.590,8.200,0.000,0.000,17.0
27/12/2006,17:46:00,1.386,0.250,239.580,5.800,0.000,1.000,0.0
7/3/2007,00:09:00,1.470,0.054,238.570,6.000,0.000,2.000,18.0
12/3/2007,22:12:00,3.510,0.068,236.900,15.000,0.000,28.000,17.0
31/1/2007,06:14:00,0.362,0.156,244.360,1.600,0.000,0.000,0.0
6/2/2007,16:48:00,0.338,0.122,242.890,1.600,0.000,0.000,0.0
1/1/2007,13:00:00,2.662,0.134,239.500,11.000,0.000,0.000,0.0
10/1/2007,21:23:00,2.040,0.000,237.400,8.600,0.000,0.000,17.0
6/3/2007,10:41:00,0.886,0.230,239.080,4.000,0.000,2.000,0.0
7/2/2007,22:45:00,1.572,0.000,240.720,6.400,2.000,0.000,17.0
13/2/2007,16:18:00,1.334,0.000,241.110,5.400,0.000,0.000,18.0
5/1/2007,02:04:00,2.422,0.158,242.460,10.000,0.000,0.000,0.0
25/2/2007,12:40:00,0.324,0.130,242.380,1.400,0.000,0.000,0.0
15/1/2007,06:31:00,0.298,0.134,243.550,1.400,0.000,2.000,0.0
24/1/2007,15:31:00,2.332,0.000,243.500,10.000,0.000,1.000,18.0
26/1/2007,09:54:00,0.796,0.108,240.340,3.400,0.000,1.000,0.0
10/1/2007,08:05:00,3.196,0.080,236.400,13.400,0.000,0.000,17.0
9/3/2007,03:08:00,0.228,0.000,242.040,1.000,0.000,0.000,0.0
4/1/2007,21:52:00,0.324,0.000,238.830,1.400,0.000,1.000,0.0
4/3/2007,17:41:00,2.420,0.208,239.110,10.200,1.000,0.000,17.0
27/1/2007,23:09:00,3.040,0.096,242.390,12.400,0.000,0.000,0.0
9/3/2007,01:42:00,0.406,0.224,242.100,1.800,0.000,1.000,0.0
21/2/2007,16:44:00,1.814,0.222,242.360,7.400,0.000,0.000,18.0
4/3/2007,10:01:00,0.214,0.000,240.620,0.800,0.000,0.000,0.0
16/3/2007,10:02:00,3.842,0.294,236.250,16.200,37.000,4.000,17.0
1/1/2007,08:19:00,2.366,0.000,240.270,9.800,0.000,0.000,0.0
12/1/2007,15:45:00,0.220,0.046,246.400,1.000,0.000,0.000,0.0
15/1/2007,20:10:00,2.432,0.262,237.720,10.200,0.000,0.000,17.0
20/12/2006,00:54:00,0.324,0.146,246.330,1.400,0.000,0.000,0.0
17/2/2007,01:41:00,1.328,0.052,239.160,5.400,0.000,0.000,17.0
26/2/2007,20:43:00,0.210,0.000,237.430,0.800,0.000,0.000,0.0
8/2/2007,09:53:00,1.472,0.250,240.020,6.200,0.000,1.000,17.0
8/2/2007,13:48:00,0.216,0.000,241.120,1.000,0.000,0.000,0.0
5/3/2007,10:13:00,1.470,0.218,239.510,6.200,0.000,2.000,17.0
30/1/2007,19:11:00,3.312,0.134,237.070,14.200,0.000,8.000,17.0
18/2/2007,03:27:00,2.504,0.252,242.820,10.200,0.000,1.000,0.0
18/12/2006,15:35:00,1.808,0.234,243.040,7.400,0.000,1.000,18.0
11/1/2007,14:42:00,0.306,0.162,244.560,1.400,0.000,0.000,0.0
19/12/2006,15:21:00,0.304,0.108,238.030,1.400,0.000,0.000,0.0
19/2/2007,18:30:00,2.850,0.070,234.840,12.000,0.000,0.000,17.0
18/12/2006,00:30:00,0.366,0.234,243.600,1.800,0.000,0.000,0.0
25/1/2007,07:14:00,2.604,0.000,239.780,10.800,0.000,0.000,18.0
17/1/2007,18:39:00,1.466,0.000,237.530,6.200,0.000,0.000,0.0
28/12/2006,11:02:00,0.228,0.000,241.240,1.000,0.000,0.000,0.0
14/3/2007,00:56:00,0.282,0.000,241.560,1.200,0.000,0.000,0.0
12/2/2007,03:42:00,0.328,0.094,240.260,1.400,0.000,1.000,0.0
17/12/2006,03:05:00,2.734,0.288,245.270,11.200,0.000,3.000,0.0
16/2/2007,07:25:00,2.688,0.164,244.230,11.200,1.000,0.000,0.0
1/2/2007,03:53:00,0.314,0.122,244.600,1.400,0.000,2.000,0.0
6/2/2007,02:20:00,0.226,0.000,241.900,1.000,0.000,0.000,0.0
14/3/2007,12:55:00,1.728,0.380,241.370,7.200,0.000,0.000,18.0
7/3/2007,23:03:00,2.754,0.184,241.070,11.400,0.000,1.000,17.0
21/1/2007,17:06:00,0.898,0.102,238.510,3.800,0.000,0.000,0.0
7/3/2007,15:44:00,1.306,0.000,242.780,5.400,0.000,0.000,18.0
11/2/2007,04:48:00,2.390,0.106,238.630,10.000,0.000,0.000,0.0
14/2/2007,00:44:00,0.396,0.260,244.270,1.800,0.000,2.000,0.0
15/2/2007,20:16:00,3.872,0.406,238.890,16.200,0.000,4.000,18.0
7/3/2007,02:50:00,0.356,0.180,240.410,1.600,0.000,2.000,0.0
28/2/2007,06:09:00,0.216,0.000,240.210,0.800,0.000,0.000,0.0
12/1/2007,15:30:00,0.322,0.192,247.190,1.600,0.000,0.000,0.0
7/1/2007,06:41:00,0.360,0.178,246.340,1.800,0.000,0.000,0.0
20/12/2006,11:20:00,3.574,0.124,240.300,14.800,0.000,38.000,17.0
12/2/2007,13:06:00,0.252,0.000,242.980,1.000,0.000,0.000,0.0
4/2/2007,07:40:00,2.372,0.094,239.280,9.800,0.000,0.000,0.0
2/1/2007,20:03:00,2.706,0.494,239.320,11.400,0.000,0.000,18.0
2/3/2007,22:53:00,0.222,0.000,244.170,0.800,0.000,0.000,0.0
17/12/2006,14:37:00,2.118,0.250,242.890,8.600,0.000,0.000,18.0
17/2/2007,08:36:00,3.800,0.210,240.750,15.800,0.000,37.000,17.0
1/2/2007,19:12:00,2.910,0.106,237.100,12.200,0.000,0.000,18.0
3/2/2007,20:26:00,3.004,0.310,235.090,12.800,1.000,1.000,17.0
23/1/2007,16:06:00,0.298,0.114,246.900,1.200,0.000,0.000,0.0
4/3/2007,04:16:00,0.318,0.118,241.380,1.400,0.000,0.000,0.0
6/3/2007,06:48:00,4.008,0.178,237.440,17.200,0.000,0.000,18.0
4/3/2007,17:03:00,3.988,0.256,239.450,16.600,0.000,36.000,18.0
3/2/2007,10:24:00,1.494,0.122,240.400,6.200,0.000,1.000,18.0
15/2/2007,05:51:00,0.496,0.368,243.950,2.400,0.000,1.000,0.0
31/1/2007,12:50:00,3.544,0.294,238.750,15.200,0.000,27.000,17.0
11/2/2007,13:06:00,3.444,0.342,243.100,15.000,28.000,0.000,18.0
2/1/2007,00:09:00,0.370,0.000,241.210,1.600,0.000,0.000,0.0
1/1/2007,08:55:00,2.450,0.096,240.930,10.000,0.000,0.000,0.0
3/3/2007,02:14:00,1.308,0.000,243.130,5.400,0.000,0.000,18.0
15/2/2007,08:40:00,1.316,0.000,239.120,5.400,0.000,0.000,18.0
7/1/2007,09:11:00,0.240,0.000,241.580,1.000,0.000,0.000,0.0
2/1/2007,07:37:00,0.468,0.148,240.360,2.000,0.000,0.000,0.0
18/12/2006,15:06:00,1.888,0.094,241.970,7.800,0.000,0.000,18.0
26/2/2007,11:25:00,0.314,0.124,241.060,1.400,0.000,0.000,0.0
27/1/2007,10:59:00,2.312,0.172,240.900,10.000,0.000,0.000,18.0
26/12/2006,18:35:00,3.144,0.304,240.180,13.200,0.000,0.000,17.0
5/3/2007,21:30:00,3.650,0.208,236.870,15.400,1.000,0.000,17.0
8/2/2007,12:24:00,1.364,0.082,241.450,5.600,0.000,0.000,17.0
12/2/2007,07:56:00,2.478,0.068,239.480,10.200,1.000,0.000,17.0
16/3/2007,03:19:00,0.766,0.078,241.570,3.200,0.000,1.000,0.0
13/3/2007,23:22:00,1.776,0.000,244.450,7.200,0.000,4.000,18.0
5/1/2007,23:38:00,1.662,0.000,243.350,6.800,0.000,0.000,18.0
6/2/2007,06:39:00,0.316,0.000,241.860,1.400,0.000,0.000,0.0
12/3/2007,07:40:00,1.712,0.000,240.780,7.000,0.000,0.000,17.0
26/2/2007,18:49:00,0.218,0.000,241.340,0.800,0.000,0.000,0.0
22/2/2007,09:17:00,1.390,0.110,240.150,5.800,0.000,0.000,17.0
6/1/2007,00:51:00,1.304,0.000,240.270,5.400,0.000,0.000,17.0
3/1/2007,15:55:00,0.256,0.072,245.110,1.200,0.000,0.000,0.0
2/1/2007,06:48:00,0.566,0.262,244.430,2.600,0.000,0.000,0.0
28/12/2006,03:10:00,0.346,0.222,249.420,1.600,0.000,0.000,0.0
12/3/2007,19:51:00,2.890,0.184,234.280,12.200,0.000,1.000,17.0
13/1/2007,11:11:00,5.384,0.376,234.090,23.000,37.000,2.000,16.0
28/12/2006,22:06:00,4.022,0.148,238.300,16.800,38.000,0.000,0.0
17/2/2007,17:26:00,0.428,0.214,238.760,2.000,0.000,2.000,0.0
20/1/2007,18:46:00,5.822,0.268,229.430,25.400,0.000,34.000,16.0
10/2/2007,21:31:00,2.432,0.162,237.830,10.200,0.000,1.000,17.0
27/2/2007,00:41:00,0.216,0.000,241.120,0.800,0.000,0.000,0.0
6/3/2007,20:06:00,2.832,0.118,236.680,11.800,0.000,0.000,17.0
10/3/2007,03:47:00,0.302,0.088,243.210,1.200,0.000,0.000,0.0
4/1/2007,06:45:00,2.492,0.276,241.640,10.200,0.000,2.000,0.0
12/2/2007,22:29:00,0.230,0.000,246.340,1.000,0.000,0.000,0.0
4/3/2007,15:57:00,3.862,0.102,238.000,16.200,0.000,37.000,18.0
12/3/2007,02:17:00,0.332,0.116,246.270,1.400,0.000,0.000,0.0
1/1/2007,11:35:00,2.524,0.000,237.630,10.600,0.000,0.000,0.0
8/2/2007,10:40:00,1.458,0.212,240.840,6.000,0.000,0.000,18.0
10/2/2007,16:10:00,1.786,0.146,242.450,7.400,0.000,0.000,18.0
22/12/2006,02:52:00,0.310,0.144,247.970,1.400,0.000,0.000,0.0
5/2/2007,11:48:00,0.252,0.000,239.080,1.000,0.000,0.000,0.0
1/3/2007,07:19:00,0.324,0.124,241.640,1.400,0.000,0.000,0.0
22/1/2007,09:27:00,3.904,0.000,238.460,16.200,38.000,0.000,17.0
6/2/2007,22:28:00,0.434,0.000,243.380,1.800,0.000,0.000,0.0
8/1/2007,22:46:00,0.978,0.074,243.190,4.000,0.000,0.000,0.0
23/2/2007,17:38:00,0.246,0.000,242.760,1.000,0.000,0.000,0.0
19/12/2006,05:08:00,0.342,0.128,243.450,1.600,0.000,0.000,0.0
18/1/2007,09:00:00,1.434,0.232,239.380,6.000,0.000,0.000,17.0
20/2/2007,17:42:00,0.294,0.000,242.950,1.200,0.000,0.000,0.0
6/3/2007,22:45:00,0.216,0.000,243.600,1.000,0.000,0.000,0.0
3/3/2007,11:26:00,0.280,0.080,237.370,1.200,0.000,0.000,0.0
2/1/2007,17:37:00,1.356,0.074,238.850,5.600,0.000,0.000,0.0
20/12/2006,22:23:00,3.472,0.082,238.370,14.400,0.000,0.000,18.0
2/2/2007,07:33:00,2.414,0.102,239.090,10.000,0.000,0.000,18.0
14/2/2007,21:15:00,2.874,0.000,234.840,12.200,1.000,0.000,17.0
12/3/2007,09:48:00,4.004,0.096,233.290,17.200,37.000,2.000,16.0
